Student_ID,Gender,Ethnicity,Scholarship,Weekly_Attendance,Weekly_Logins,Assignments,Quizzes,Programming_Projects,Label
S177,Female,Asian,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[6, 5, 9, 5, 6, 8, 10, 9, 9, 5, 5, 10, 6, 5, 5, 5]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['A', 'B', 'B', 'A', 'B', 'B', 'B', 'B', 'A', 'B', 'B', 'A', 'A', 'B', 'B', 'B']","['B', 'A', 'A', 'A']",Normal
S178,Non-binary,Black,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[10, 9, 6, 5, 7, 10, 6, 5, 6, 10, 8, 10, 8, 5, 5, 8]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'A', 'B', 'B', 'A', 'A', 'B', 'B', 'B']","['A', 'A', 'B', 'B']",Normal
S179,Non-binary,White,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[9, 10, 9, 9, 7, 6, 8, 8, 10, 6, 6, 5, 7, 10, 7, 5]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['B', 'A', 'B', 'A', 'B', 'A', 'B', 'B', 'A', 'B', 'A', 'A', 'B', 'B', 'A', 'B']","['A', 'B', 'B', 'B']",Normal
S180,Female,Black,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[10, 6, 6, 9, 10, 5, 6, 5, 10, 5, 6, 10, 9, 8, 9, 7]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['A', 'B', 'B', 'B', 'A', 'B', 'B', 'A', 'A', 'B', 'B', 'B', 'B', 'B', 'B', 'B']","['A', 'A', 'B', 'A']",Normal
S181,Female,Black,Yes,"[1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2]","[6, 6, 6, 5, 5, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 2]","[{'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}]","['B', 'A', 'A', 'B', 'B', 'C', 'A', 'C', 'B', 'C', 'A', 'A', 'B', 'A', 'A', 'A']","['B', 'B', 'B', 'A']",Drift
S182,Male,Asian,No,"[1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1]","[6, 6, 6, 5, 5, 5, 5, 5, 4, 4, 3, 3, 3, 2, 2, 2]","[{'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['C', 'C', 'A', 'B', 'C', 'B', 'C', 'C', 'B', 'A', 'B', 'B', 'A', 'A', 'B', 'B']","['B', 'B', 'A', 'A']",Drift
S183,Female,Hispanic,Yes,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]","[2, 1, 2, 0, 1, 1, 0, 2, 2, 0, 1, 1, 1, 1, 0, 0]","[{'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}]","['F', 'D', 'E', 'E', 'D', 'E', 'D', 'F', 'E', 'E', 'D', 'D', 'F', 'D', 'F', 'F']","['F', 'D', 'D', 'E']",Crisis
S184,Male,White,Yes,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[2, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 2, 1, 0, 0, 1]","[{'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}]","['F', 'D', 'E', 'F', 'D', 'E', 'E', 'E', 'D', 'F', 'D', 'F', 'D', 'F', 'D', 'F']","['F', 'E', 'D', 'F']",Crisis
S185,Non-binary,Asian,Yes,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]","[1, 0, 2, 2, 0, 0, 0, 0, 2, 0, 2, 1, 1, 0, 0, 1]","[{'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}]","['D', 'D', 'E', 'F', 'F', 'E', 'E', 'E', 'E', 'D', 'D', 'E', 'F', 'E', 'E', 'E']","['F', 'F', 'F', 'D']",Crisis
S186,Female,Asian,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[10, 8, 7, 9, 10, 5, 8, 6, 9, 5, 8, 6, 8, 7, 8, 9]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['B', 'B', 'B', 'B', 'B', 'A', 'A', 'B', 'B', 'A', 'B', 'A', 'B', 'B', 'B', 'A']","['B', 'B', 'B', 'A']",Normal
S187,Male,White,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[8, 6, 5, 6, 9, 10, 5, 6, 6, 8, 5, 5, 8, 8, 6, 10]","[{'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['B', 'B', 'B', 'B', 'A', 'B', 'A', 'A', 'B', 'A', 'B', 'B', 'A', 'A', 'B', 'A']","['A', 'B', 'A', 'A']",Normal
S188,Non-binary,Asian,No,"[1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1]","[2, 1, 1, 2, 2, 2, 2, 0, 0, 2, 0, 0, 2, 0, 1, 0]","[{'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}]","['D', 'D', 'F', 'E', 'E', 'E', 'F', 'E', 'E', 'E', 'F', 'E', 'F', 'D', 'F', 'D']","['D', 'F', 'E', 'F']",Crisis
S189,Male,White,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[8, 10, 7, 10, 5, 9, 8, 10, 7, 6, 5, 7, 8, 10, 7, 10]","[{'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['B', 'A', 'B', 'A', 'B', 'B', 'B', 'A', 'B', 'B', 'A', 'A', 'B', 'B', 'B', 'A']","['B', 'A', 'A', 'B']",Normal
S190,Male,Other,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[10, 10, 6, 6, 5, 8, 5, 5, 8, 10, 10, 5, 7, 5, 9, 7]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['B', 'A', 'B', 'A', 'B', 'A', 'A', 'B', 'B', 'B', 'A', 'B', 'B', 'A', 'B', 'A']","['A', 'A', 'A', 'A']",Normal
S191,Male,Hispanic,Yes,"[0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1]","[0, 2, 1, 1, 0, 0, 1, 0, 0, 1, 1, 2, 1, 1, 0, 1]","[{'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Never Submitted', 'Grade': 'F'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Never Submitted', 'Grade': 'D'}, {'Submission_Status': 'Late', 'Grade': 'F'}, {'Submission_Status': 'Late', 'Grade': 'E'}, {'Submission_Status': 'Late', 'Grade': 'E'}]","['F', 'E', 'E', 'F', 'E', 'F', 'F', 'D', 'E', 'F', 'D', 'F', 'E', 'D', 'D', 'E']","['E', 'E', 'E', 'F']",Crisis
S192,Male,Black,No,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[7, 6, 8, 9, 6, 5, 8, 9, 8, 9, 9, 10, 8, 10, 8, 8]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}]","['A', 'B', 'A', 'A', 'A', 'B', 'A', 'A', 'B', 'A', 'B', 'B', 'B', 'A', 'B', 'A']","['A', 'A', 'A', 'B']",Normal
S193,Female,Asian,Yes,"[1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2]","[6, 6, 5, 5, 5, 5, 5, 5, 4, 4, 4, 3, 3, 3, 2, 2]","[{'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}]","['A', 'B', 'A', 'B', 'B', 'B', 'C', 'B', 'A', 'B', 'B', 'A', 'A', 'B', 'C', 'C']","['A', 'B', 'A', 'B']",Drift
S194,Non-binary,Asian,No,"[1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 2, 2, 1, 2]","[6, 6, 6, 6, 5, 5, 5, 4, 4, 4, 4, 3, 3, 2, 2, 2]","[{'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}]","['B', 'B', 'B', 'C', 'A', 'C', 'A', 'B', 'C', 'A', 'C', 'C', 'B', 'A', 'A', 'A']","['A', 'A', 'A', 'B']",Drift
S195,Female,Hispanic,No,"[2, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 1, 2, 2, 2, 2]","[6, 6, 6, 6, 5, 4, 4, 4, 4, 3, 3, 3, 2, 2, 2, 2]","[{'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}]","['A', 'A', 'A', 'C', 'B', 'A', 'A', 'C', 'B', 'C', 'C', 'C', 'B', 'C', 'B', 'C']","['B', 'B', 'B', 'A']",Drift
S196,Female,Hispanic,No,"[2, 2, 1, 2, 2, 1, 1, 2, 2, 2, 1, 1, 2, 2, 1, 1]","[6, 6, 6, 6, 6, 5, 5, 5, 4, 4, 4, 4, 4, 3, 3, 2]","[{'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Late', 'Grade': 'B'}, {'Submission_Status': 'Submitted', 'Grade': 'A'}, {'Submission_Status': 'Submitted', 'Grade': 'C'}, {'Submission_Status': 'Submitted', 'Grade': 'B'}]","['B', 'C', 'A', 'C', 'C', 'C', 'C', 'B', 'C', 'C', 'C', 'B', 'A', 'B', 'B', 'B']","['B', 'B', 'A', 'A']",Drift
S197,Female,Hispanic,Yes,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[9, 7, 8, 10, 6, 10, 5, 8, 9, 10, 8, 8, 8, 6, 10, 5]","[{'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'A'}, {'Submission_Status': 'On Time', 'Grade': 'B'}]","['B', 'A', 'A', 'B', 'A', 'B', 'A', 'B', 'A', 'A', 'A', 'B', 'B', 'A', 'B', 'A']","['A', 'B', 'A', 'B']",Normal
